business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U013,CC6530,HEINZ llc,2019-03-28 00:00:00,2019.0,1991822748.0,2019-02-13,20190213,20190213,20190330.0,USD,RV,1.0,,16702.76,20190213.0,NAVF,1991822748.0,0
U001,0200794332,COST trust,2019-01-25 00:00:00,2019.0,1928598566.0,2019-01-11,20190110,20190111,20190126.0,USD,RV,1.0,,2549.39,20190111.0,NAAX,1928598566.0,0
U001,0200769623,WAL-MAR systems,2019-07-08 00:00:00,2019.0,1929532468.0,2019-06-24,20190623,20190624,20190709.0,USD,RV,1.0,,3031.58,20190624.0,NAH4,1929532468.0,0
U001,0200769623,WAL-MAR trust,2020-02-28 00:00:00,2020.0,1930537925.0,2020-02-17,20200218,20200217,20200303.0,USD,RV,1.0,,5112.76,20200217.0,NAH4,1930537925.0,0
U001,0200704858,WAKE ,2019-05-28 00:00:00,2019.0,1929291289.0,2019-05-10,20190510,20190510,20190525.0,USD,RV,1.0,,19925.74,20190510.0,NAA8,1929291289.0,0
CA02,0140104409,LOB corporation,2019-09-09 00:00:00,2019.0,2960576113.0,2019-08-27,20190827,20190827,20190907.0,CAD,RV,1.0,,292217.58,20190828.0,CA10,2960576113.0,0
U001,0200769623,WAL-MAR foundation,2019-06-20 00:00:00,2019.0,1929417376.0,2019-06-03,20190601,20190603,20190618.0,USD,RV,1.0,,4129.98,20190603.0,NAH4,1929417376.0,0
U001,0100052815,KETTL trust,2019-08-22 00:00:00,2019.0,1929759195.0,2019-08-22,20190819,20190822,20190901.0,USD,RV,1.0,,82150.2,20190822.0,NA10,1929759195.0,0
U001,0200769623,WAL-MAR associates,2019-06-18 00:00:00,2019.0,1929395022.0,2019-05-29,20190528,20190529,20190613.0,USD,RV,1.0,,8947.86,20190529.0,NAH4,1929395022.0,0
U001,0200769623,WAL-MAR associates,2019-04-30 00:00:00,2019.0,1929179049.0,2019-04-20,20190419,20190420,20190505.0,USD,RV,1.0,,16322.24,20190420.0,NAH4,1929179049.0,0
U001,0200769623,WAL-MAR systems,2020-02-10 00:00:00,2020.0,1930448008.0,2020-01-29,20200127,20200129,20200213.0,USD,RV,1.0,,40525.47,20200129.0,NAH4,1930448008.0,0
U001,0200769623,WAL-MAR llc,2019-07-09 00:00:00,2019.0,1929553296.0,2019-06-29,20190627,20190629,20190714.0,USD,RV,1.0,,551.85,20190629.0,NAH4,1929553296.0,0
U001,0200772670,ASSOCIAT corporation,2019-11-06 00:00:00,2019.0,1930040038.0,2019-10-21,20191021,20191021,20191105.0,USD,RV,1.0,,84976.41,20191021.0,NAU5,1930040038.0,0
U001,0200732755,KROGER corp,2019-08-15 00:00:00,2019.0,1929675883.0,2019-07-31,20190729,20190731,20190815.0,USD,RV,1.0,,17519.05,20190731.0,NAA8,1929675883.0,0
U001,0200706844,WINC llc,2019-03-22 00:00:00,2019.0,1928887957.0,2019-03-05,20190302,20190305,20190320.0,USD,RV,1.0,,10228.8,20190305.0,NAA8,1928887957.0,0
U001,0200792293,UNIFIE in,2019-02-13 00:00:00,2019.0,1928700954.0,2019-01-29,20190129,20190129,20190213.0,USD,RV,1.0,,1560.6,20190129.0,NAA8,1928700954.0,0
U001,0200900909,SYSCO us,2019-02-11 00:00:00,2019.0,1928657617.0,2019-01-24,20190121,20190124,20190208.0,USD,RV,1.0,,49.04,20190124.0,NAA8,1928657617.0,0
U001,0200769623,WAL-MAR corporation,2020-03-10 00:00:00,2020.0,1930557746.0,2020-02-21,20200222,20200221,20200307.0,USD,RV,1.0,,38535.68,20200221.0,NAH4,1930557746.0,0
U001,0200592182,DECA ,2020-02-14 00:00:00,2020.0,1930508451.0,2020-02-10,20200210,20200210,20200224.0,USD,RV,1.0,,12795.16,20200201.0,NAM4,1930508451.0,0
U001,0100031483,OCEAN FA corp,2020-03-05 00:00:00,2020.0,1930559232.0,2020-02-26,20200223,20200226,20200312.0,USD,RV,1.0,,11610.93,20200226.0,NAA8,1930559232.0,0
U001,0200769623,WAL-MAR ,2019-05-14 00:00:00,2019.0,1929244892.0,2019-05-02,20190502,20190502,20190517.0,USD,RV,1.0,,54143.57,20190502.0,NAH4,1929244892.0,0
U001,CCCA02,KRAFT  corp,2019-11-27 00:00:00,2019.0,1930009089.0,2019-10-23,20191014,20191023,20191127.0,USD,RV,1.0,,60505.2,20191023.0,NAG2,1930009089.0,0
U001,0200726979,BJ'S  co,2020-04-28 00:00:00,2020.0,1930544356.0,2020-02-20,20200219,20200220,20200425.0,USD,RV,1.0,,11334.12,20200220.0,NAGD,1930544356.0,0
U001,0200769623,WAL-MAR ,2019-12-26 00:00:00,2019.0,1930274842.0,2019-12-15,20191213,20191215,20191230.0,USD,RV,1.0,,61352.53,20191215.0,NAH4,1930274842.0,0
U001,200704858,WAKE ,2019-04-08 00:00:00,2019.0,1929003400.0,2019-03-22,20190320,20190322,20190526.0,USD,RV,1.0,,4432.65,20190322.0,NAGD,1929003400.0,0
U001,0200705742,DOT foundation,2019-10-15 00:00:00,2019.0,1929939235.0,2019-09-29,20190929,20190929,20191014.0,USD,RV,1.0,,293.56,20190929.0,NAA8,1929939235.0,0
U001,0200705742,DOT corporation,2020-02-20 00:00:00,2020.0,1930443311.0,2020-01-31,20200127,20200131,20200305.0,USD,RV,1.0,,103956.16,20200131.0,NAAW,1930443311.0,0
U001,CCU013,KRAFT F co,2019-03-29 00:00:00,2019.0,1928871162.0,2019-02-25,20190227,20190225,20190225.0,USD,RV,1.0,,26890.27,20190225.0,NAX2,1928871162.0,0
U001,0200794332,COST in,2019-03-20 00:00:00,2019.0,1928894003.0,2019-03-06,20190304,20190306,20190321.0,USD,RV,1.0,,18762.04,20190306.0,NAAX,1928894003.0,0
U001,200117492,PE co,2019-07-09 00:00:00,2019.0,1929423760.0,2019-06-04,20190603,20190604,20190706.0,USD,RV,1.0,,50076.79,20190604.0,NA32,1929423760.0,0
U001,0200782001,GORDO co,2019-04-30 00:00:00,2019.0,1929132408.0,2019-04-11,20190411,20190411,20190426.0,USD,RV,1.0,,42345.06,20190411.0,NAA8,1929132408.0,0
U001,0200794332,COST systems,2019-05-01 00:00:00,2019.0,1929154260.0,2019-04-16,20190416,20190416,20190501.0,USD,RV,1.0,,4570.14,20190416.0,NAAX,1929154260.0,0
U001,0200230690,DECA us,2019-05-01 00:00:00,2019.0,1929169763.0,2019-04-18,20190418,20190418,20190509.0,USD,RV,1.0,,4127.71,20190416.0,NAM4,1929169763.0,0
U001,200744019,TARG in,2020-01-24 00:00:00,2020.0,1930384733.0,2020-01-11,20200110,20200111,20200126.0,USD,RV,1.0,,19631.87,20200111.0,NAA8,1930384733.0,0
U001,0200759878,SA foundation,2019-10-21 00:00:00,2019.0,1929958143.0,2019-10-04,20191003,20191004,20191019.0,USD,RV,1.0,,37307.63,20191004.0,NAH4,1929958143.0,0
U001,0200762301,C&S WH co,2019-03-28 00:00:00,2019.0,1928959129.0,2019-03-13,20190313,20190313,20190328.0,USD,RV,1.0,,13537.25,20190313.0,NAC6,1928959129.0,0
U001,0200726979,BJ'S  associates,2020-02-10 00:00:00,2020.0,1930440769.0,2020-01-26,20200125,20200126,20200210.0,USD,RV,1.0,,60.78,20200126.0,NAA8,1930440769.0,0
U001,0200771157,WEIS co,2019-11-27 00:00:00,2019.0,1930135582.0,2019-11-12,20191110,20191112,20191127.0,USD,RV,1.0,,70901.03,20191112.0,NAA8,1930135582.0,0
U001,0200769623,WAL-MAR foundation,2020-03-02 00:00:00,2020.0,1930518795.0,2020-02-19,20200213,20200219,20200305.0,USD,RV,1.0,,1784.79,20200219.0,NAH4,1930518795.0,0
U001,CCCA02,KRAFT  us,2019-11-27 00:00:00,2019.0,1930056841.0,2019-10-29,20191028,20191029,20191203.0,USD,RV,1.0,,12965.4,20191029.0,NAG2,1930056841.0,0
U001,0200741831,SUPE us,2019-11-22 00:00:00,2019.0,1930116029.0,2019-11-06,20191106,20191106,20191121.0,USD,RV,1.0,,78013.81,20191106.0,NAA8,1930116029.0,0
U001,0200776463,KROGE trust,2019-07-08 00:00:00,2019.0,1929527459.0,2019-06-22,20190621,20190622,20190707.0,USD,RV,1.0,,16754.4,20190622.0,NAA8,1929527459.0,0
U001,0100047674,CALIFO us,2019-09-18 00:00:00,2019.0,1929765903.0,2019-08-19,20190819,20190819,20190918.0,USD,RV,1.0,,24826.67,20190819.0,NAD5,1929765903.0,0
U001,0200769623,WAL-MAR us,2020-02-18 00:00:00,2020.0,1930465753.0,2020-02-06,20200201,20200206,20200221.0,USD,RV,1.0,,6059.06,20200206.0,NAH4,1930465753.0,0
U001,200793568,SUPE us,2019-03-21 00:00:00,2019.0,1928893171.0,2019-03-04,20190304,20190304,20190319.0,USD,RV,1.0,,2550.47,20190304.0,NAA8,1928893171.0,0
U001,0200726979,BJ'S  us,2019-08-26 00:00:00,2019.0,1929715187.0,2019-08-07,20190807,20190807,20190822.0,USD,RV,1.0,,15294.95,20190807.0,NAA8,1929715187.0,0
U001,0200762301,C&S WH corporation,2019-11-05 00:00:00,2019.0,1929910031.0,2019-09-24,20190923,20190924,20191103.0,USD,RV,1.0,,1266.83,20190924.0,NAWU,1929910031.0,0
U001,0200772670,ASSOCIAT co,2019-08-20 00:00:00,2019.0,1929701753.0,2019-08-05,20190805,20190805,20190820.0,USD,RV,1.0,,42831.26,20190805.0,NAU5,1929701753.0,0
U001,200769623,WAL-MAR co,2019-07-16 00:00:00,2019.0,1929578593.0,2019-07-06,20190705,20190706,20190721.0,USD,RV,1.0,,50976.28,20190706.0,NAH4,1929578593.0,0
U001,0200707822,PUBLI foundation,2019-12-24 00:00:00,2019.0,1930265119.0,2019-12-11,20191211,20191211,20191226.0,USD,RV,1.0,,602.5,20191211.0,NAA8,1930265119.0,0
U013,CC6000,HEINZ ,2020-03-22 00:00:00,2020.0,1991836958.0,2020-01-13,20200109,20200113,20200227.0,USD,RV,1.0,,1217.11,20200113.0,NAVF,1991836958.0,0
U001,0200936373,SUPE corporation,2019-09-23 00:00:00,2019.0,1929530028.0,2019-06-21,20190621,20190621,20190919.0,USD,RV,1.0,,19833.95,20190621.0,NAVR,1929530028.0,0
U001,200769623,WAL-MAR ,2019-07-16 00:00:00,2019.0,1929554453.0,2019-06-29,20190628,20190629,20190714.0,USD,RV,1.0,,17117.8,20190629.0,NAH4,1929554453.0,0
U001,0200337148,COAS co,2019-06-06 00:00:00,2019.0,1929359225.0,2019-05-21,20190522,20190521,20190605.0,USD,RV,1.0,,5390.46,20190521.0,NAA8,1929359225.0,0
U001,0200744019,TARG co,2019-07-16 00:00:00,2019.0,1929565375.0,2019-07-03,20190702,20190703,20190718.0,USD,RV,1.0,,29868.07,20190703.0,NAA8,1929565375.0,0
U001,0200772670,ASSOCIAT us,2019-01-29 00:00:00,2019.0,1928619644.0,2019-01-13,20190114,20190113,20190128.0,USD,RV,1.0,,108693.83,20190113.0,NAU5,1928619644.0,0
CA02,0140106231,PRATT corporation,2019-03-11 00:00:00,2019.0,2960528694.0,2019-02-14,20190214,20190214,20190305.0,CAD,RV,1.0,,16836.45,20190223.0,CA10,2960528694.0,0
U001,0200706844,WINC corp,2019-04-10 00:00:00,2019.0,1929010309.0,2019-03-26,20190322,20190326,20190410.0,USD,RV,1.0,,9989.37,20190326.0,NAA8,1929010309.0,0
U001,0200756072,REINHA co,2019-12-06 00:00:00,2019.0,1930180574.0,2019-11-23,20191121,20191123,20191208.0,USD,RV,1.0,,37062.91,20191123.0,NAA8,1930180574.0,0
U001,0200769623,WAL-MAR foundation,2019-09-04 00:00:00,2019.0,1929773901.0,2019-08-23,20190822,20190823,20190907.0,USD,RV,1.0,,10658.98,20190823.0,NAH4,1929773901.0,0
U001,0200780383,MEIJ us,2020-02-19 00:00:00,2020.0,1930468448.0,2020-02-02,20200202,20200202,20200217.0,USD,RV,1.0,,17460.01,20200202.0,NAA8,1930468448.0,0
U001,0200769623,WAL-MAR in,2020-02-19 00:00:00,2020.0,1930502140.0,2020-02-09,20200208,20200209,20200224.0,USD,RV,1.0,,73691.89,20200209.0,NAH4,1930502140.0,0
U001,0200148860,DOLLA associates,2019-08-09 00:00:00,2019.0,1929664398.0,2019-07-26,20190726,20190726,20190810.0,USD,RV,1.0,,4284.4,20190726.0,NAA8,1929664398.0,0
CA02,0140104429,COSTCO ,2019-02-11 00:00:00,2019.0,2960522426.0,2019-01-14,20190114,20190114,20190204.0,CAD,RV,1.0,,7616.48,20190125.0,CA10,2960522426.0,0
U001,0200792293,UNIFIE associates,2019-08-26 00:00:00,2019.0,1929724514.0,2019-08-08,20190808,20190808,20190823.0,USD,RV,1.0,,24183.56,20190808.0,NAA8,1929724514.0,0
U001,0200748108,KROGER llc,2019-11-05 00:00:00,2019.0,1930038559.0,2019-10-21,20191021,20191021,20191105.0,USD,RV,1.0,,16278.83,20191021.0,NAA8,1930038559.0,0
U001,0200726979,BJ'S  llc,2019-05-06 00:00:00,2019.0,1929198752.0,2019-04-21,20190424,20190421,20190506.0,USD,RV,1.0,,94.89,20190421.0,NAA8,1929198752.0,0
CA02,0140104429,COSTCO llc,2019-09-16 00:00:00,2019.0,2960574959.0,2019-08-23,20190823,20190823,20190909.0,CAD,RV,1.0,,816.84,20190830.0,CA10,2960574959.0,0
U001,0200769623,WAL-MAR foundation,2019-10-28 00:00:00,2019.0,1930014439.0,2019-10-16,20191015,20191016,20191031.0,USD,RV,1.0,,55168.49,20191016.0,NAH4,1930014439.0,0
U001,0200712187,SPAR co,2019-05-24 00:00:00,2019.0,1929002696.0,2019-03-20,20190321,20190320,20190524.0,USD,RV,1.0,,41580.12,20190320.0,NAGD,1929002696.0,0
U001,0200707822,PUBLI systems,2019-11-04 00:00:00,2019.0,1930023833.0,2019-10-18,20191017,20191018,20191102.0,USD,RV,1.0,,153078.06,20191018.0,NAA8,1930023833.0,0
U001,0200795490,HY -  co,2019-06-06 00:00:00,2019.0,1929357656.0,2019-05-21,20190522,20190521,20190605.0,USD,RV,1.0,,86969.14,20190521.0,NAA8,1929357656.0,0
U001,0200769623,WAL-MAR associates,2019-08-28 00:00:00,2019.0,1929757782.0,2019-08-18,20190817,20190818,20190902.0,USD,RV,1.0,,50341.54,20190818.0,NAH4,1929757782.0,0
U001,0200769623,WAL-MAR in,2019-11-20 00:00:00,2019.0,1930135224.0,2019-11-10,20191109,20191110,20191125.0,USD,RV,1.0,,46710.55,20191110.0,NAH4,1930135224.0,0
U001,0200769623,WAL-MAR in,2019-11-25 00:00:00,2019.0,1930065330.0,2019-10-31,20191029,20191031,20191115.0,USD,RV,1.0,,31428.6,20191031.0,NAH4,1930065330.0,0
CA02,0140104440,SO systems,2019-02-19 00:00:00,2019.0,2960526035.0,2019-01-31,20190131,20190131,20190211.0,CAD,RV,1.0,,294925.86,20190201.0,CA10,2960526035.0,0
U001,0200769623,WAL-MAR systems,2019-08-16 00:00:00,2019.0,1929707967.0,2019-08-06,20190806,20190806,20190821.0,USD,RV,1.0,,896.33,20190806.0,NAH4,1929707967.0,0
U001,0200726979,BJ'S  us,2019-05-20 00:00:00,2019.0,1929198158.0,2019-04-26,20190423,20190426,20190511.0,USD,RV,1.0,,16390.22,20190426.0,NAA8,1929198158.0,0
U001,0100031704,DELHAIZE co,2019-12-31 00:00:00,2019.0,1930248510.0,2019-12-08,20191207,20191208,20191223.0,USD,RV,1.0,,92312.31,20191208.0,NAA8,1930248510.0,0
U001,0200769623,WAL-MAR systems,2019-05-10 00:00:00,2019.0,1929213888.0,2019-04-29,20190429,20190429,20190514.0,USD,RV,1.0,,43401.67,20190429.0,NAH4,1929213888.0,0
U001,0200782669,SYGMA associates,2020-01-24 00:00:00,2020.0,1930346708.0,2020-01-08,20200102,20200108,20200209.0,USD,RV,1.0,,4531.9,20200108.0,NA32,1930346708.0,0
U001,0200772670,ASSOCIAT in,2019-08-12 00:00:00,2019.0,1929317116.0,2019-05-14,20190514,20190514,20190812.0,USD,RV,1.0,,1931.29,20190514.0,NAVR,1929317116.0,0
U001,0200917385,INTER- foundation,2019-05-07 00:00:00,2019.0,1929155860.0,2019-04-17,20190416,20190417,20190507.0,USD,RV,1.0,,86804.02,20190417.0,NAD1,1929155860.0,0
U001,0200769623,WAL-MAR us,2020-02-11 00:00:00,2020.0,1930461476.0,2020-02-01,20200131,20200201,20200216.0,USD,RV,1.0,,33555.6,20200201.0,NAH4,1930461476.0,0
CA02,0140104508,BULK  us,2019-09-18 00:00:00,2019.0,2960576150.0,2019-08-28,20190828,20190828,20190908.0,CAD,RV,1.0,,22475.7,20190829.0,CA10,2960576150.0,0
U001,0200794332,COST co,2019-09-26 00:00:00,2019.0,1929848426.0,2019-09-12,20190908,20190912,20190927.0,USD,RV,1.0,,23778.95,20190912.0,NAAX,1929848426.0,0
U001,0200777735,NASH  trust,2019-12-06 00:00:00,2019.0,1930185007.0,2019-11-22,20191122,20191122,20191207.0,USD,RV,1.0,,9853.6,20191122.0,NAA8,1930185007.0,0
U001,0200407025,ALBERT corporation,2019-06-14 00:00:00,2019.0,1929396745.0,2019-05-30,20190529,20190530,20190614.0,USD,RV,1.0,,910.64,20190530.0,NAA8,1929396745.0,0
U001,0200900909,SYSCO corporation,2019-03-08 00:00:00,2019.0,1928711000.0,2019-02-01,20190130,20190201,20190305.0,USD,RV,1.0,,22021.33,20190201.0,NA32,1928711000.0,0
U001,0200769623,WAL-MAR systems,2019-06-20 00:00:00,2019.0,1929455386.0,2019-06-09,20190608,20190609,20190624.0,USD,RV,1.0,,18.71,20190609.0,NAH4,1929455386.0,0
U001,0200726979,BJ'S  ,2019-07-11 00:00:00,2019.0,1929539415.0,2019-06-26,20190625,20190626,20190711.0,USD,RV,1.0,,88.39,20190626.0,NAA8,1929539415.0,0
U001,0200705742,DOT foundation,2019-04-15 00:00:00,2019.0,1929056979.0,2019-03-30,20190330,20190330,20190501.0,USD,RV,1.0,,14243.02,20190330.0,NA32,1929056979.0,0
CA02,140104429,COSTCO ,2019-06-03 00:00:00,2019.0,2960548565.0,2019-05-16,20190516,20190516,20190527.0,CAD,RV,1.0,,6378.37,20190517.0,CA10,2960548565.0,0
U001,0200782001,GORDO trust,2019-09-24 00:00:00,2019.0,1929862857.0,2019-09-11,20190911,20190911,20190926.0,USD,RV,1.0,,41022.23,20190911.0,NAA8,1929862857.0,0
U001,0200936373,SUPE trust,2019-05-15 00:00:00,2019.0,1929230635.0,2019-04-29,20190430,20190429,20190514.0,USD,RV,1.0,,122742.77,20190429.0,NAA8,1929230635.0,0
U001,0200936373,SUPE ,2019-12-05 00:00:00,2019.0,1930173068.0,2019-11-20,20191120,20191120,20191205.0,USD,RV,1.0,,4619.54,20191120.0,NAA8,1930173068.0,0
U001,0200186937,SYSC co,2019-09-30 00:00:00,2019.0,1929783688.0,2019-08-27,20190823,20190827,20190928.0,USD,RV,1.0,,27367.83,20190827.0,NA32,1929783688.0,0
U001,0200875006,KROGER systems,2019-11-22 00:00:00,2019.0,1930122595.0,2019-11-07,20191107,20191107,20191122.0,USD,RV,1.0,,62082.1,20191107.0,NAA8,1930122595.0,0
U001,0200769623,WAL-MAR us,2019-01-28 00:00:00,2019.0,1928624591.0,2019-01-16,20190115,20190116,20190131.0,USD,RV,1.0,,1957.1,20190116.0,NAH4,1928624591.0,0
U001,0200769623,WAL-MAR llc,2019-10-29 00:00:00,2019.0,1930030833.0,2019-10-18,20191018,20191018,20191102.0,USD,RV,1.0,,49114.05,20191018.0,NAH4,1930030833.0,0
U001,0200718130,SYSCO F corporation,2019-09-09 00:00:00,2019.0,1929685966.0,2019-08-02,20190801,20190802,20190903.0,USD,RV,1.0,,20766.34,20190802.0,NA32,1929685966.0,0
U001,0100031704,DELHAIZE associates,2019-07-19 00:00:00,2019.0,1929565092.0,2019-07-04,20190702,20190704,20190719.0,USD,RV,1.0,,7218.85,20190704.0,NAA8,1929565092.0,0
U001,0200230690,DECA corporation,2019-06-13 00:00:00,2019.0,1929425883.0,2019-06-04,20190604,20190604,20190608.0,USD,RV,1.0,,7190.86,20190601.0,NAM1,1929425883.0,0
U001,0200769623,WAL-MAR systems,2019-12-05 00:00:00,2019.0,1930190113.0,2019-11-25,20191124,20191125,20191210.0,USD,RV,1.0,,54597.27,20191125.0,NAH4,1930190113.0,0
CA02,0140106181,THE  corporation,2020-05-08 00:00:00,2020.0,2960615592.0,2020-02-25,20200225,20200225,20200314.0,CAD,RV,1.0,,14263.6,20200304.0,CA10,2960615592.0,0
U001,CCCA02,KRAFT  trust,2019-05-31 00:00:00,2019.0,1929246512.0,2019-05-04,20190502,20190504,20190608.0,USD,RV,1.0,,14556.48,20190504.0,NAG2,1929246512.0,0
U001,0200706844,WINC co,2020-02-28 00:00:00,2020.0,1930519359.0,2020-02-13,20200213,20200213,20200228.0,USD,RV,1.0,,47706.05,20200213.0,NAA8,1930519359.0,0
U001,0200759878,SA foundation,2020-02-18 00:00:00,2020.0,1930452642.0,2020-01-30,20200129,20200130,20200214.0,USD,RV,1.0,,14897.98,20200130.0,NAH4,1930452642.0,0
U001,0200705742,DOT systems,2019-10-07 00:00:00,2019.0,1929896317.0,2019-09-20,20190919,20190920,20191005.0,USD,RV,1.0,,3293.75,20190920.0,NAA8,1929896317.0,0
U001,0200780825,SYSCO FO us,2019-11-19 00:00:00,2019.0,1929996896.0,2019-10-16,20191010,20191016,20191117.0,USD,RV,1.0,,11353.45,20191016.0,NA32,1929996896.0,0
U001,0200744019,TARG llc,2019-10-22 00:00:00,2019.0,1929657089.0,2019-07-26,20190724,20190726,20191024.0,USD,RV,1.0,,2383.99,20190726.0,NAVR,1929657089.0,0
U001,0200769623,WAL-MAR us,2019-04-01 00:00:00,2019.0,1929005087.0,2019-03-21,20190321,20190321,20190405.0,USD,RV,1.0,,44943.96,20190321.0,NAH4,1929005087.0,0
U001,0200750051,ALBER corp,2019-03-13 00:00:00,2019.0,1928857008.0,2019-02-25,20190225,20190225,20190312.0,USD,RV,1.0,,6583.02,20190225.0,NAA8,1928857008.0,0
U001,0200331749,SYSC systems,2019-09-09 00:00:00,2019.0,1929752882.0,2019-08-23,20190816,20190823,20190907.0,USD,RV,1.0,,14850.1,20190823.0,NAA8,1929752882.0,0
U001,0200772670,ASSOCIAT co,2019-02-13 00:00:00,2019.0,1928681753.0,2019-01-25,20190125,20190125,20190209.0,USD,RV,1.0,,8594.0,20190125.0,NAU5,1928681753.0,0
U001,0200794332,COST trust,2019-08-07 00:00:00,2019.0,1929645529.0,2019-07-23,20190721,20190723,20190807.0,USD,RV,1.0,,5312.82,20190723.0,NAAX,1929645529.0,0
U001,0200794332,COST us,2019-10-31 00:00:00,2019.0,1930019820.0,2019-10-16,20191016,20191016,20191031.0,USD,RV,1.0,,7274.07,20191016.0,NAAX,1930019820.0,0
U001,0200900909,SYSCO systems,2019-02-19 00:00:00,2019.0,1928718170.0,2019-01-31,20190131,20190131,20190215.0,USD,RV,1.0,,8293.81,20190131.0,NAA8,1928718170.0,0
U001,0200418007,AM co,2019-03-07 00:00:00,2019.0,1928806081.0,2019-02-20,20190215,20190220,20190307.0,USD,RV,1.0,,1207.26,20190220.0,NAA8,1928806081.0,0
U001,0200778870,C foundation,2019-06-10 00:00:00,2019.0,1929250133.0,2019-05-04,20190503,20190504,20190519.0,USD,RV,1.0,,2385.64,20190504.0,NAA8,1929250133.0,0
U001,0200769623,WAL-MAR in,2019-08-05 00:00:00,2019.0,1929627640.0,2019-07-17,20190717,20190717,20190801.0,USD,RV,1.0,,26407.08,20190717.0,NAH4,1929627640.0,0
U001,0200418007,AM ,2019-11-07 00:00:00,2019.0,1930044133.0,2019-10-23,20191022,20191023,20191107.0,USD,RV,1.0,,59636.37,20191023.0,NAA8,1930044133.0,0
U001,0200769623,WAL-MAR corp,2019-12-27 00:00:00,2019.0,1930281141.0,2019-12-14,20191214,20191214,20191229.0,USD,RV,1.0,,28160.14,20191214.0,NAH4,1930281141.0,0
U001,CCU013,KRAFT F llc,2019-11-27 00:00:00,2019.0,1929933113.0,2019-09-29,20190930,20190929,20190929.0,USD,RV,1.0,,18669.2,20190929.0,NAX2,1929933113.0,0
U001,100031723,FAR W co,2019-07-05 00:00:00,2019.0,1929465137.0,2019-06-07,20190610,20190607,20190707.0,USD,RV,1.0,,220201.71,20190607.0,NAD5,1929465137.0,0
U001,0200707822,PUBLI corp,2019-09-23 00:00:00,2019.0,1929844246.0,2019-09-07,20190907,20190907,20190922.0,USD,RV,1.0,,121517.24,20190907.0,NAA8,1929844246.0,0
U001,0200126819,MCLANE us,2020-05-13 00:00:00,2020.0,1930409534.0,2020-01-30,20200117,20200130,20200214.0,USD,RV,1.0,,201.9,20200130.0,NAA8,1930409534.0,0
U001,0200712187,SPAR trust,2019-02-08 00:00:00,2019.0,1928678031.0,2019-01-24,20190124,20190124,20190208.0,USD,RV,1.0,,131980.13,20190124.0,NAA8,1928678031.0,0
U001,CCU013,KRAFT F ,2019-12-20 00:00:00,2019.0,1930130022.0,2019-11-10,20191108,20191110,20191110.0,USD,RV,1.0,,19095.3,20191110.0,NAX2,1930130022.0,0
U001,0200794332,COST llc,2020-01-16 00:00:00,2020.0,1930332804.0,2019-12-31,20191229,20191231,20200115.0,USD,RV,1.0,,2445.5,20191231.0,NAAX,1930332804.0,0
U001,0200794332,COST ,2019-05-01 00:00:00,2019.0,1929130118.0,2019-04-12,20190411,20190412,20190427.0,USD,RV,1.0,,20557.14,20190412.0,NAAX,1929130118.0,0
U001,0200781803,JRD co,2019-10-07 00:00:00,2019.0,1929879717.0,2019-09-16,20190916,20190916,20191006.0,USD,RV,1.0,,4149.76,20190916.0,NAD1,1929879717.0,0
U001,0200769623,WAL-MAR ,2019-11-26 00:00:00,2019.0,1930146656.0,2019-11-14,20191113,20191114,20191129.0,USD,RV,1.0,,15292.96,20191114.0,NAH4,1930146656.0,0
U001,0100043936,PAPA JO llc,2020-02-10 00:00:00,2020.0,1930458750.0,2020-01-31,20200130,20200131,20200210.0,USD,RV,1.0,,18135.88,20200131.0,NA10,1930458750.0,0
U001,0200761734,H E BUT trust,2019-07-03 00:00:00,2019.0,1929521123.0,2019-06-20,20190620,20190620,20190705.0,USD,RV,1.0,,16919.6,20190620.0,NAA8,1929521123.0,0
U001,0200769623,WAL-MAR corp,2019-09-26 00:00:00,2019.0,1929879221.0,2019-09-16,20190916,20190916,20191001.0,USD,RV,1.0,,17969.58,20190916.0,NAH4,1929879221.0,0
U001,0200726979,BJ'S  in,2020-02-11 00:00:00,2020.0,1930449160.0,2020-01-27,20200128,20200127,20200211.0,USD,RV,1.0,,414.52,20200127.0,NAA8,1930449160.0,0
U001,0200706844,WINC systems,2019-03-29 00:00:00,2019.0,1928956654.0,2019-03-14,20190313,20190314,20190329.0,USD,RV,1.0,,9704.74,20190314.0,NAA8,1928956654.0,0
U001,0200936373,SUPE corporation,2019-12-27 00:00:00,2019.0,1930271321.0,2019-12-12,20191212,20191212,20191227.0,USD,RV,1.0,,81355.95,20191212.0,NAA8,1930271321.0,0
U001,0200769623,WAL-MAR llc,2019-09-11 00:00:00,2019.0,1929819949.0,2019-09-01,20190831,20190901,20190916.0,USD,RV,1.0,,79085.81,20190901.0,NAH4,1929819949.0,0
U001,0200706844,WINC foundation,2019-06-14 00:00:00,2019.0,1929405717.0,2019-05-30,20190530,20190530,20190614.0,USD,RV,1.0,,33582.78,20190530.0,NAA8,1929405717.0,0
CA02,0140104429,COSTCO foundation,2019-07-09 00:00:00,2019.0,2960554785.0,2019-06-16,20190616,20190616,20190704.0,CAD,RV,1.0,,93411.3,20190624.0,CA10,2960554785.0,0
